experiment_id,model_name,bsa_best,bsa_max,bsa_mean,bsa_min,bsa_std,desolv_best,desolv_max,desolv_mean,desolv_min,desolv_std,elec_best,elec_max,elec_mean,elec_min,elec_std,haddock_score_best,haddock_score_max,haddock_score_mean,haddock_score_min,haddock_score_std,total_best,total_max,total_mean,total_min,total_std,vdw_best,vdw_max,vdw_mean,vdw_min,vdw_std
AVFluIgG03__EPI1303228,mdscoring_1.pdb,3014.95,3044.8,2827.8900000000003,2489.86,180.71634440009376,-28.5945,-11.4424,-25.220660000000002,-33.0049,7.311351956482164,-264.721,-190.138,-229.2781,-278.599,33.68485703118111,-207.56,-150.96,-177.87400000000002,-207.56,18.229640210992155,-390.739,-284.872,-336.07419999999996,-390.739,41.315301469444854,-126.018,-81.9689,-106.79625999999999,-126.018,16.05157974151523
AVFluIgG03__EPI1328383,mdscoring_4.pdb,2649.24,2649.24,2435.86,2178.8,158.21297790566288,-49.4559,-27.9414,-37.705709999999996,-49.4559,6.816366647260758,-147.899,-97.6014,-145.2499,-241.63,47.47663867679204,-197.94,-136.28,-164.298,-197.94,18.969236967024024,-266.803,-179.3,-242.79180000000002,-329.495,44.92861875315851,-118.904,-67.9687,-97.54194,-118.904,16.049401775296452
AVFluIgG03__EPI1381432,mdscoring_2.pdb,2112.16,2232.87,1956.932,1795.96,147.54612490110804,-1.65733,6.34046,1.7435479999999999,-2.17168,2.92207316079526,-390.146,-282.467,-351.68649999999997,-398.323,36.84516599757546,-154.7,-114.45,-134.85999999999999,-154.7,12.879479803159738,-465.155,-345.696,-417.9519,-474.455,41.216823359858495,-75.009,-57.5352,-66.26544999999999,-76.1322,6.873758169096595
AVFluIgG03__EPI1517056,mdscoring_3.pdb,2085.22,2350.9,2204.4990000000003,1965.71,123.59995095737966,-8.11958,3.99282,-6.6478980000000005,-11.411,4.438990750268954,-406.21,-206.561,-275.5838,-406.21,61.338320354861,-160.33,-109.51,-141.31199999999998,-160.33,14.612416181681482,-477.174,-279.812,-355.13140000000004,-477.174,57.31631740554633,-70.9644,-65.8228,-79.54727000000001,-103.288,11.86078456970702
AVFluIgG03__EPI1536787,mdscoring_8.pdb,2427.66,2427.66,2186.407,1959.86,142.09069334212032,-28.2188,-16.2374,-25.164120000000004,-30.8538,5.693092013581998,-273.294,-152.232,-199.24269999999999,-273.294,39.29594708830244,-173.95,-122.1,-147.83200000000002,-173.95,16.085468804690375,-364.368,-223.414,-282.06039999999996,-364.368,44.664621612885334,-91.0741,-69.3144,-82.81773,-96.9277,9.158372166742055
AVFluIgG03__EPI1552374,mdscoring_7.pdb,1712.61,1786.37,1652.291,1384.39,114.2344595265952,-7.35076,1.87247,-4.7971482000000005,-10.1289,4.200843843238953,-250.214,-97.8192,-190.66612,-270.007,61.76711717239558,-125.73,-68.87,-107.46100000000001,-125.73,17.115491001494,-318.552,-146.601,-255.198,-322.028,64.63858773037802,-68.3377,-48.782,-64.53198,-81.2554,9.464696150760588
AVFluIgG03__EPI1650,mdscoring_1.pdb,2080.69,2176.76,2042.559,1741.71,125.81461180376995,-0.958042,13.0108,2.4153038000000002,-6.8439,5.6534550822996685,-415.689,-222.272,-303.4051,-415.689,51.770622230179924,-170.18,-87.33,-138.31199999999998,-170.18,21.889378855204317,-501.775,-278.161,-383.4513,-501.775,58.05190183514901,-86.0863,-55.8892,-80.04633999999999,-87.1901,9.191051876955585
AVFluIgG03__EPI167553,mdscoring_8.pdb,1440.77,1561.94,1470.146,1353.32,67.65170166209995,1.09713,8.81093,3.7323270000000006,1.09713,2.5031344298123948,-218.441,-172.656,-202.48040000000003,-235.303,23.224240995611083,-103.13,-78.39,-90.216,-103.13,7.106649781093137,-278.975,-223.848,-255.93219999999997,-289.491,25.090855903208134,-60.5346,-47.6704,-53.45188,-60.5346,3.841971448734218
AVFluIgG03__EPI167665,mdscoring_8.pdb,2445.25,2520.27,2303.4280000000003,2097.87,158.01896010008136,-28.2603,-8.76193,-19.246033000000004,-28.2603,5.755509673869129,-218.434,-170.047,-206.4214,-308.616,39.28519291087221,-176.79,-130.23,-152.23399999999998,-176.79,13.016287403779081,-323.273,-267.351,-298.1255,-378.467,32.01454139137401,-104.839,-69.8504,-91.70385999999999,-104.839,11.778767786166949
AVFluIgG03__EPI168674,mdscoring_3.pdb,2281.24,2281.24,2039.1090000000004,1791.49,177.5248181992217,3.69168,14.9916,8.256114,2.98518,4.3548901900920525,-471.169,-303.538,-413.2094000000001,-502.964,72.15638372806049,-177.13,-125.35,-146.74399999999997,-177.13,18.298056484531664,-557.758,-373.067,-485.5683,-588.336,77.7710023824219,-86.5899,-65.505,-72.35911,-86.5899,7.884477503783413
AVFluIgG03__EPI1694134,mdscoring_3.pdb,1815.38,1822.56,1769.0130000000001,1660.78,60.88880613234439,-1.73101,5.49984,-2.019106,-6.12303,3.435605355878026,-258.894,-157.148,-223.0048,-292.05,45.36408576494063,-128.07,-108.27,-118.69000000000001,-128.07,6.6601034359668745,-333.452,-233.123,-295.0746,-359.38,42.35269852139821,-74.5581,-64.4554,-72.06985999999999,-76.7561,4.772282827652936
AVFluIgG03__EPI1772163,mdscoring_4.pdb,2200.93,2258.48,1979.3650000000002,1654.36,204.69458014048354,3.96707,10.613,2.8634307,-4.63094,4.73163831297932,-310.154,-192.404,-256.4303,-310.154,38.1818623666904,-144.35,-87.37,-121.16200000000003,-144.35,17.99583272748323,-396.442,-271.517,-329.17060000000004,-396.442,39.31495912697299,-86.288,-48.9871,-72.74009000000001,-86.288,13.698590239019337
AVFluIgG03__EPI1887774,mdscoring_1.pdb,2292.65,2292.65,1870.3620000000003,1662.94,206.55373289614823,-4.1216,4.30674,-4.892869,-12.4985,5.495021075216788,-343.104,-139.657,-221.6424,-343.104,67.12489331950967,-169.42,-93.83,-120.04599999999998,-169.42,24.940050432097276,-439.777,-201.899,-292.4676,-439.777,76.11770038448498,-96.6734,-53.6147,-70.82521,-96.6734,13.065957746878803
AVFluIgG03__EPI1947325,mdscoring_1.pdb,2357.42,2357.42,2130.4,1787.18,163.34835169048995,-22.7083,-11.0935,-20.64967,-32.5571,6.103542651617264,-268.545,-107.181,-196.53130000000004,-268.545,49.64184819518039,-165.13,-104.65,-140.46699999999998,-165.13,18.227586571519076,-357.254,-185.825,-277.04359999999997,-357.254,54.26715224639428,-88.7092,-60.2489,-80.51224,-93.6315,9.993743870620035
AVFluIgG03__EPI1989697,mdscoring_5.pdb,2045.84,2094.39,2002.0430000000001,1899.11,80.8341336111588,-0.556516,0.132501,-4.0265715,-7.80238,2.5689801974050694,-314.41,-204.717,-272.6411,-332.509,41.16855362058657,-143.1,-108.24,-133.962,-143.1,10.957260200940336,-394.075,-267.076,-348.048,-404.755,43.06025035536446,-79.6645,-62.3581,-75.40687,-84.8398,6.000954225611863
AVFluIgG03__EPI1989804,mdscoring_2.pdb,1888.51,1888.51,1756.6055555555556,1621.76,94.74379743697098,-2.18668,4.63481,-0.4242694444444445,-4.95843,3.64942767057422,-346.075,-203.232,-292.35155555555554,-352.662,53.59048235720384,-139.88,-101.95,-122.00888888888888,-139.88,13.75025221990896,-414.557,-259.573,-355.4653333333333,-415.064,56.36018230985423,-68.4828,-56.3402,-63.113788888888884,-71.4341,5.0989408413523565
AVFluIgG03__EPI1990120,mdscoring_1.pdb,2100.7,2257.33,2014.1419999999998,1726.3,153.1565334914287,2.42762,9.72028,2.5300521379999994,-1.34459,3.7062907490189483,-442.435,-261.461,-323.45579999999995,-442.435,56.98789618428734,-166.93,-121.2,-136.08300000000003,-166.93,14.369965630516381,-523.304,-337.434,-397.37579999999997,-523.304,57.21234223059838,-80.8697,-61.1729,-73.92022,-93.9204,10.312827585401699
AVFluIgG03__EPI2017747,mdscoring_2.pdb,2073.2,2146.29,1929.6509999999998,1708.64,138.21101527495307,-5.50886,0.114888,-6.170122200000001,-11.7265,3.8074065492335034,-178.56,-135.994,-178.6735,-222.597,22.275516102014596,-130.01,-102.14,-118.595,-130.01,10.033150884276912,-267.349,-211.042,-255.36400000000003,-299.135,24.62970399064241,-88.7897,-59.7316,-76.69048,-88.7897,8.200424232901343
AVFluIgG03__EPI2017755,mdscoring_4.pdb,1927.06,1927.06,1776.357,1604.25,96.52419524542938,5.18558,10.0715,5.865554000000001,2.6809,2.2074725259606542,-271.758,-229.591,-266.8124,-351.603,36.02054309603524,-124.88,-99.63,-110.607,-124.88,8.161699237563493,-347.467,-291.771,-329.9229,-405.786,34.768819087893476,-75.7096,-54.1835,-63.110659999999996,-75.7096,6.662673842168103
AVFluIgG03__EPI2017778,mdscoring_1.pdb,1700.5,1742.36,1583.1962499999997,1354.66,139.96427441493756,-12.2968,-2.53627,-11.32301,-20.2212,6.2043577335312134,-295.277,-228.648,-284.339,-314.605,25.433848357763615,-132.3,-103.52,-120.48375,-132.3,10.006881828450439,-356.222,-286.03,-336.63337499999994,-367.561,25.71465587635358,-60.9448,-36.0506,-52.2943375,-63.8921,9.295389146382124
AVFluIgG03__EPI2035782,mdscoring_7.pdb,2205.09,2279.57,2125.4299999999994,1983.6,85.72896697020066,-6.22728,0.68615,-3.7541589,-7.96153,3.0726984756444384,-285.255,-240.047,-304.8247,-360.247,39.710544407275805,-165.93,-134.72,-149.765,-165.93,11.503108034111658,-387.906,-318.801,-389.869,-444.151,40.23873030910506,-102.65,-71.5089,-85.04426000000001,-102.65,8.892511548013628
AVFluIgG03__EPI2035785,mdscoring_1.pdb,2152.93,2161.68,2083.9919999999997,2003.6,57.710178536083724,-2.7178,1.61612,-2.3651284,-8.14169,3.0613317939229283,-295.799,-243.346,-275.9996,-307.965,18.689019926743672,-153.06,-123.24,-143.565,-153.06,8.714687793222051,-386.98,-331.968,-361.99789999999996,-387.77,19.010827099021462,-91.1806,-71.378,-85.99820000000001,-94.2229,7.157433048547816
AVFluIgG03__EPI21062,mdscoring_2.pdb,1924.67,1924.67,1688.9689999999998,1485.95,140.4268005799146,-4.91531,-4.76326,-7.330918,-10.9019,2.182820372239141,-283.667,-161.696,-207.9109,-283.667,42.71094340239072,-132.44,-97.96,-111.603,-132.44,9.500198886806995,-354.454,-224.469,-270.5999,-354.454,43.69915833018604,-70.7869,-56.9683,-62.68901999999999,-70.7869,4.7064631416808105
AVFluIgG03__EPI21066,mdscoring_7.pdb,1987.76,2107.16,1888.784,1633.91,135.40796523428338,-17.5558,-2.37655,-11.492964,-17.5558,5.1855591168899045,-203.207,-186.193,-230.70030000000003,-305.026,39.56851227105266,-154.31,-115.95,-137.281,-154.31,14.368803746697608,-299.316,-253.166,-310.34849999999994,-383.002,40.05527640995351,-96.1092,-62.0346,-79.64829999999998,-96.1092,10.245170471549564
AVFluIgG03__EPI2116742,mdscoring_3.pdb,2233.19,2233.19,2117.062,1968.34,80.46158887596273,-0.87571,2.88185,-2.4725841,-8.16868,3.813681306742475,-296.018,-177.666,-223.7611,-296.018,40.07984417925466,-156.45,-113.16,-126.644,-156.45,12.661006805674397,-392.387,-253.407,-303.1801,-392.387,43.77780760321885,-96.3688,-68.8178,-79.41877000000002,-96.3688,8.713659331959471
AVFluIgG03__EPI2144291,mdscoring_3.pdb,2474.75,2538.43,2196.532,1873.38,219.962437793365,0.02626805,7.27432,1.7259157050000002,-1.03413,2.2926500159930243,-327.958,-216.314,-293.51519999999994,-349.704,41.20484005227218,-174.06,-111.02,-136.87000000000003,-174.06,20.12761949825828,-436.455,-284.376,-373.40829999999994,-436.455,47.34858358799015,-108.497,-59.2353,-79.89313,-108.497,16.457373162543956
AVFluIgG03__EPI214889,mdscoring_3.pdb,1809.44,1809.44,1656.2333333333333,1579.58,80.61072972419167,2.55582,6.96394,4.088583333333333,-1.54617,3.1759639847999956,-251.66,-213.777,-237.7545,-266.213,19.208252109445056,-106.36,-89.14,-96.46666666666665,-106.36,6.966059622675259,-310.246,-267.122,-290.7583333333334,-316.499,19.7550201079793,-58.5858,-50.2862,-53.00395,-58.5858,3.1107011445974657
AVFluIgG03__EPI2198548,mdscoring_1.pdb,2158.03,2167.35,1908.4440000000002,1551.42,206.2284372674577,-1.62202,11.8229,-2.059441,-10.934,6.012752870713769,-216.852,-123.774,-170.15449999999998,-231.819,36.57098638796729,-138.84,-89.16,-111.37100000000001,-138.84,16.43693026896041,-310.7,-189.371,-245.4344,-310.7,39.46585969670495,-93.8475,-54.619,-75.27997,-93.8475,12.20997272306081
AVFluIgG03__EPI221986,mdscoring_3.pdb,2142.43,2142.43,2010.509,1857.65,92.6075340647594,-8.82329,2.19727,-1.6735104220000003,-8.82329,3.101798534166672,-265.362,-143.84,-239.95080000000002,-315.323,55.81654490242516,-152.43,-86.66,-121.348,-152.43,20.47641559344691,-355.899,-200.262,-311.63460000000003,-399.496,62.551303196656086,-90.5366,-56.4217,-71.68373,-90.5366,10.53277308911465
AVFluIgG03__EPI222018,mdscoring_7.pdb,1847.36,1847.36,1702.1209999999999,1535.45,92.53502777627264,-1.71261,4.17752,0.37021420000000005,-2.22629,2.256222482372684,-389.983,-197.439,-266.7769,-389.983,53.940028378128744,-144.7,-98.43,-112.625,-144.7,12.539045019458221,-454.976,-264.109,-326.4164,-454.976,53.70933209456664,-64.9929,-47.776,-59.63967,-66.6703,6.009440552266258
AVFluIgG03__EPI222476,mdscoring_3.pdb,2229.78,2229.78,2007.4769999999996,1809.03,118.17327024801801,0.228866,4.8309,-0.7880684,-8.37035,3.984177652942678,-355.566,-287.648,-339.72520000000003,-387.79,31.857872861961283,-148.99,-120.23,-135.122,-148.99,8.341694205748734,-433.67,-349.286,-406.1146,-444.613,32.678410665147126,-78.1048,-55.4898,-66.38957,-78.1048,6.88707651330454
AVFluIgG03__EPI22627,mdscoring_3.pdb,2127.13,2127.13,2014.475,1929.09,66.90175803204126,-16.0308,-4.31675,-10.391764999999998,-16.0308,3.2195435638896606,-316.48,-225.404,-268.1212,-334.252,36.337777846814525,-165.08,-127.46,-145.28,-165.08,10.964396928240053,-402.232,-295.68,-349.3857,-410.008,38.21813712260478,-85.7529,-70.2754,-81.26454,-88.4332,6.101775973381305
AVFluIgG03__EPI226839,mdscoring_4.pdb,2020.97,2125.44,2003.9979999999996,1754.48,116.87704392033332,-5.34283,3.13134,-1.7110393,-5.34283,2.654804572936063,-322.23,-205.412,-268.1107,-328.683,43.76987039315211,-150.94,-123.24,-135.16500000000002,-150.94,10.079432578826612,-403.377,-292.645,-347.941,-411.607,43.853538309037546,-81.1465,-68.4579,-79.83044,-87.2326,6.366187385834283
AVFluIgG03__EPI226841,mdscoring_3.pdb,2532.35,2532.35,2116.452222222222,1830.57,243.62974160484683,-29.0475,-26.9722,-34.84846666666667,-41.2582,4.793294224486955,-138.109,-19.0071,-89.67602222222222,-138.109,38.986017665400816,-165.02,-114.95,-138.72888888888892,-165.02,18.546295077753708,-246.463,-112.017,-175.62155555555557,-246.463,47.27561870592258,-108.354,-65.6873,-85.94555555555556,-108.354,13.96957777664657
AVFluIgG03__EPI226845,mdscoring_1.pdb,1834.61,1976.13,1693.2789999999998,1514.04,163.50333496089098,-2.9115,3.48412,0.10519190000000007,-5.32893,2.7652882750227548,-291.753,-220.543,-284.54230000000007,-340.861,39.81420458147513,-146.21,-103.16,-118.77700000000002,-146.21,13.886753920353172,-376.705,-277.741,-346.51529999999997,-412.008,43.32385338112121,-84.9518,-44.8861,-61.973220000000005,-84.9518,10.859865063700282
AVFluIgG03__EPI22793,mdscoring_7.pdb,1586.69,1790.18,1643.0500000000002,1392.51,122.2153973523795,-8.16851,-2.32349,-5.212568888888889,-8.32475,2.405789206479053,-201.327,-78.6966,-148.2185111111111,-211.395,41.73545854787162,-115.71,-90.82,-101.52222222222223,-115.71,8.144100284527715,-268.607,-156.647,-214.8842222222222,-276.424,38.23870052635738,-67.2801,-53.7709,-66.66587777777778,-77.9506,8.68750591262788
AVFluIgG03__EPI2300436,mdscoring_2.pdb,2230.3,2230.3,2085.268,1979.36,74.29629253498769,-1.43193,2.20729,-2.9767374,-9.2481,3.3261948502966976,-269.445,-170.175,-230.89150000000004,-285.235,39.521105473320624,-138.97,-116.29,-128.214,-138.97,8.016613582637815,-353.095,-252.092,-309.9493,-365.43,39.309818878154786,-83.6503,-69.2853,-79.05789999999999,-84.0672,5.231080146585405
AVFluIgG03__EPI234494,mdscoring_4.pdb,1600.08,1693.07,1530.1490000000001,1204.02,130.82628808631867,2.73372,6.8748,2.2816289000000003,-2.46093,3.2028589196193815,-343.126,-254.766,-298.51509999999996,-343.729,37.584851648414585,-121.15,-79.41,-107.346,-121.15,12.45731485246052,-398.388,-290.465,-348.4401,-398.388,40.067138495419314,-55.2619,-35.2435,-49.925,-57.2133,6.820432391311014
AVFluIgG03__EPI234497,mdscoring_6.pdb,2079.45,2079.45,1967.0919999999999,1856.37,74.52869690409338,6.17278,11.8496,5.7950603,-1.36681,5.008118762242721,-416.482,-272.802,-330.4916,-416.482,41.76303362810491,-159.61,-122.27,-131.46,-159.61,11.33687689700199,-498.972,-345.823,-401.64869999999996,-498.972,44.741671113304555,-82.49,-59.3983,-71.15708000000001,-82.49,6.175542894497436
AVFluIgG03__EPI235072,mdscoring_2.pdb,1621.87,1669.73,1534.2509999999997,1337.97,101.66175020352762,9.70412,9.70412,5.427677000000001,1.78575,2.4582557625503947,-378.012,-168.846,-269.02470000000005,-378.012,55.34839613063177,-113.46,-71.06,-96.779,-113.46,11.44946912888686,-425.572,-210.296,-317.4262,-425.572,56.42193276810791,-47.5608,-41.4497,-48.40167,-61.3183,5.486226840420977
AVFluIgG03__EPI235171,mdscoring_5.pdb,2155.48,2306.32,2210.67,2048.33,74.2988046860632,1.74295,7.76809,-1.6484090000000002,-7.88952,5.213381568426581,-433.368,-337.024,-378.81229999999994,-433.368,37.10577043788323,-155.5,-143.09,-150.277,-155.5,4.151741401709236,-503.938,-410.751,-451.67830000000004,-503.938,36.430806716446895,-70.5706,-67.6559,-72.86594,-80.5339,3.953869320945129
AVFluIgG03__EPI235902,mdscoring_7.pdb,2042.39,2063.69,1953.402,1851.53,77.0940268330389,-10.361,4.70715,-3.9556579,-15.9538,6.505193628094716,-188.718,-136.743,-248.59099999999998,-349.294,67.4078240645039,-136.84,-120.69,-127.492,-136.84,5.6921033019438525,-277.452,-224.621,-322.4088,-416.415,60.12837001652751,-88.734,-64.0276,-73.81806000000002,-88.734,8.480730688016607
AVFluIgG03__EPI239055,mdscoring_5.pdb,1758.54,1758.54,1538.4033333333332,1357.06,115.74139028454775,7.1265,7.43404,5.257341111111112,1.25008,2.167681887036498,-233.418,-88.3246,-160.2175111111111,-233.418,40.62812915396315,-120.65,-68.33,-89.57555555555557,-120.65,15.387545378577363,-314.514,-144.015,-223.00755555555557,-314.514,46.89572851580171,-81.0961,-51.6616,-62.7902,-81.0961,8.454480360436115
AVFluIgG03__EPI2419700,mdscoring_8.pdb,2132.75,2132.75,1982.1770000000001,1691.77,138.4132027300865,1.20026,8.89378,2.3695180000000002,-2.39602,4.061397292385412,-465.244,-254.941,-336.39019999999994,-465.244,62.87948123867152,-169.33,-116.04,-140.541,-169.33,14.444847178146272,-542.726,-321.143,-412.0223,-542.726,63.681589542643934,-77.4828,-66.2015,-75.63229000000001,-86.0303,6.8306974098875495
AVFluIgG03__EPI242227,mdscoring_7.pdb,1893.87,2100.72,1891.298,1679.73,107.79427337912402,2.50452,10.1921,4.2890704,0.511674,2.781352911656372,-392.821,-342.417,-382.83930000000004,-423.838,25.326662626348718,-148.55,-129.27,-137.497,-148.55,5.656638283173724,-465.309,-416.372,-448.0570999999999,-474.952,20.49622064050942,-72.4873,-51.1144,-65.21772000000001,-73.955,8.041539331744888
AVFluIgG03__EPI2429052,mdscoring_5.pdb,2710.08,2710.08,2565.153,2450.66,75.16617458079865,-37.6942,-22.337,-31.541469999999997,-37.7457,5.794654037616627,-271.241,-253.077,-285.6473,-326.59,26.07545817238884,-200.25,-176.85,-190.96099999999998,-200.25,7.8539960812598135,-379.551,-357.424,-387.9371,-428.459,24.053133704132797,-108.31,-96.0959,-102.28985999999999,-108.902,4.473642313025138
AVFluIgG03__EPI243001,mdscoring_5.pdb,2057.72,2129.16,1976.164,1825.46,89.89387177234178,-15.8782,3.23036,-10.019109,-15.8782,5.486183598083159,-302.234,-181.314,-262.7677,-355.373,54.22563381331338,-153.59,-114.61,-130.14600000000002,-153.59,10.522339410352945,-379.496,-262.848,-330.34029999999996,-413.937,51.01216642037467,-77.2614,-58.5638,-67.57242,-81.5332,7.780775581849862
AVFluIgG03__EPI2437377,mdscoring_4.pdb,1938.79,1989.43,1845.319,1749.8,86.45660291601655,-5.90031,4.58337,-3.4169142999999997,-10.3914,4.807364507052859,-198.233,-118.585,-160.09220000000002,-206.421,31.48981241537579,-129.28,-98.09,-111.04400000000001,-129.28,10.136313377598832,-281.963,-196.946,-235.6993,-281.963,30.331037741158077,-83.7306,-61.3901,-75.60691999999999,-84.0406,7.200923950870634
AVFluIgG03__EPI2437547,mdscoring_5.pdb,2161.1,2161.1,1817.059,1546.21,166.40142643953234,3.83462,3.83462,-5.818453999999999,-13.4323,4.519900663471365,-285.062,-120.819,-215.3104,-285.062,51.74374494285382,-130.06,-98.82,-116.025,-130.06,10.046507685094692,-361.942,-192.916,-282.45580000000007,-361.942,53.50117686929888,-76.8804,-55.8389,-67.14556000000002,-76.8804,6.771113554767452
AVFluIgG03__EPI2467482,mdscoring_6.pdb,2325.61,2325.61,1957.4009999999998,1750.26,187.61852730414935,-1.2575,10.1765,-2.0610505999999997,-10.6312,5.967321606040244,-319.506,-211.853,-299.47339999999997,-366.626,49.718537131425,-155.63,-107.44,-128.45,-155.63,14.012738648973821,-409.974,-273.4,-365.96650000000005,-435.948,52.89904041610249,-90.4681,-55.6305,-66.49292000000001,-90.4681,10.464173980651006
AVFluIgG03__EPI25011,mdscoring_3.pdb,1924.14,1924.14,1624.5771428571427,1451.23,148.7692321140683,1.65491,1.65491,-3.3419091085714285,-8.06406,3.8066858909391112,-269.999,-123.662,-191.8267142857143,-269.999,48.32556597949056,-131.41,-91.29,-103.62142857142858,-131.41,13.7356718420462,-349.06,-182.254,-253.74014285714284,-349.06,54.318884102518716,-79.0611,-55.5103,-61.91355714285715,-79.0611,7.770919664547891
AVFluIgG03__EPI25072,mdscoring_8.pdb,1864.72,1990.6,1814.5960000000002,1621.46,132.7289575036283,-4.42621,4.8623,-0.8538060250000001,-4.42621,2.4668928092656937,-201.24,-154.227,-213.4966,-238.507,24.535502024617312,-125.21,-91.36,-114.025,-125.21,11.032216710868022,-281.772,-225.651,-283.96799999999996,-310.101,24.881133111031925,-80.5328,-54.9448,-70.47148,-80.5328,8.130445256879302
AVFluIgG03__EPI25076,mdscoring_3.pdb,2096.84,2096.84,2024.654,1866.15,76.93998082199465,3.50561,11.9195,5.282208,1.23892,3.4194333638218155,-376.826,-267.888,-358.0998,-392.847,36.49219950984958,-143.16,-121.09,-131.51399999999995,-143.16,6.771837433239385,-448.131,-338.942,-423.2771000000001,-451.708,33.97163823103031,-71.305,-58.8607,-65.17724000000001,-72.3253,5.157621710569064
AVFluIgG03__EPI254385,mdscoring_9.pdb,1677.48,1766.44,1554.288,1380.4,108.76480617471006,-5.3828,-0.165817,-6.8418007,-14.7931,4.326823250620407,-277.98,-149.865,-202.76119999999997,-277.98,40.05402972597001,-120.67,-83.11,-98.848,-120.67,12.476764003538737,-337.676,-194.584,-254.21529999999993,-337.676,44.17517506989141,-59.6954,-42.5408,-51.45407,-60.0115,6.925780884981691
AVFluIgG03__EPI257053,mdscoring_6.pdb,1927.68,2155.77,1939.118,1669.36,125.97179876640821,11.6421,11.6421,6.764331,1.21414,3.4573943781390883,-498.769,-343.186,-401.1839,-498.769,44.59216809772268,-150.92,-118.0,-136.174,-150.92,12.123684991691976,-561.573,-397.437,-463.8852,-561.573,46.800248721561296,-62.8036,-51.6672,-62.70148999999999,-76.8025,7.144657263601471
AVFluIgG03__EPI257054,mdscoring_6.pdb,1942.09,1942.09,1731.6439999999998,1605.12,113.95854433374735,2.17548,5.52474,0.43161949999999993,-4.03253,2.515468292976225,-302.011,-136.759,-206.4261,-302.011,49.215401808896296,-148.3,-83.27,-114.2,-148.3,18.80633876589961,-392.087,-193.442,-279.77139999999997,-392.087,57.28720523467699,-90.0757,-56.6833,-73.34554,-90.0757,10.420877344723802
AVFluIgG03__EPI257055,mdscoring_3.pdb,2547.04,2644.2,2350.9900000000002,1982.86,192.96969295721033,-20.8074,-12.9619,-18.385569999999998,-24.7231,4.3789928679879,-312.034,-135.61,-244.41139999999996,-320.998,55.560959561348234,-184.73,-113.82,-154.612,-184.73,20.61123091908875,-413.552,-208.038,-331.7552,-413.552,60.570696161684545,-101.519,-72.4277,-87.34391,-101.519,9.347773282498895
AVFluIgG03__EPI257056,mdscoring_7.pdb,1964.37,1964.37,1703.1674999999998,1586.26,141.3973487072107,-0.738635,0.999241,-2.3991105000000004,-7.33538,2.448133907230566,-235.332,-171.117,-223.51725,-263.778,28.525096272530675,-130.02,-97.81,-107.46875,-130.02,10.726163523299991,-317.542,-234.248,-283.882625,-324.26,29.79094174858954,-82.2104,-51.8404,-60.36535000000001,-82.2104,9.645174804607155
AVFluIgG03__EPI257058,mdscoring_6.pdb,2087.39,2089.04,1818.0910000000003,1602.52,181.055883849895,3.04128,8.25096,2.0039374,-7.93462,4.686831545651763,-343.543,-213.53,-337.139,-435.958,66.67242932260514,-151.55,-110.41,-132.959,-151.55,13.73700068347446,-429.428,-286.956,-404.6732,-487.661,63.789280302501524,-85.8848,-48.9126,-67.53404,-85.8848,12.48762822861091
AVFluIgG03__EPI257059,mdscoring_4.pdb,2055.4,2191.18,2045.0899999999997,1857.28,95.49613185883517,-3.47724,5.31905,0.18219499999999983,-3.47724,2.8069430001692823,-298.435,-246.423,-291.91360000000003,-342.577,25.635598344663034,-151.8,-125.91,-139.83100000000002,-151.8,8.572653485227194,-387.072,-325.877,-373.5444,-423.578,28.335987264725166,-88.637,-72.3135,-81.63091,-93.2265,6.1507360440212535
AVFluIgG03__EPI2573872,mdscoring_1.pdb,2031.86,2215.73,1996.2300000000002,1797.46,128.15334486465812,-1.90226,6.84905,1.3176650000000003,-3.95198,4.234676251453914,-195.25,-112.353,-155.68300000000002,-195.25,31.35264344339867,-113.72,-80.59,-99.58500000000001,-113.72,10.313017933121655,-268.021,-174.506,-225.4508,-268.021,33.44901733417923,-72.7707,-60.2627,-69.76785000000001,-78.4043,6.4087036684063055
AVFluIgG03__EPI2574086,mdscoring_9.pdb,1662.79,1802.98,1681.7079999999999,1609.74,58.54507528392126,-5.02898,7.15114,2.4738229,-5.02898,3.2603702913301955,-250.309,-210.072,-289.0714,-347.219,42.90223153015083,-124.04,-97.07,-114.742,-124.04,7.903786434361695,-319.258,-266.557,-348.47169999999994,-401.524,41.08121173440075,-68.9484,-54.2345,-59.40013000000001,-68.9484,5.150759729949233
AVFluIgG03__EPI2580054,mdscoring_1.pdb,2334.27,2334.27,2066.346666666667,1628.29,207.14045156608148,-31.1041,-26.8467,-29.374277777777777,-32.7044,2.2121790534322594,-165.482,-74.8711,-143.0564111111111,-204.594,51.73129529797327,-158.34,-99.96,-136.87222222222223,-158.34,18.733616026929877,-259.625,-134.414,-221.94488888888887,-281.446,58.46530598236113,-94.1431,-57.7937,-78.88866666666667,-94.1431,10.184245184965842
AVFluIgG03__EPI2580066,mdscoring_1.pdb,2012.1,2012.1,1871.6760000000002,1689.11,119.44206863580355,3.84472,4.51711,1.0431441,-5.82721,3.615361224391046,-263.292,-166.232,-207.4828,-263.292,28.816870605794634,-125.68,-98.86,-112.53599999999999,-125.68,9.334663238584337,-340.163,-226.015,-279.5664,-340.163,31.110066167292775,-76.8707,-59.7837,-72.08358,-87.2163,8.85056852371015
